window_idx,start,end,n_days,spd_strategy,spd_uniform,pct_strategy,pct_uniform
735,2018-01-05 00:00:00+00:00,2019-01-04 00:00:00+00:00,365,15045.584190358619,14947.305554230394,36.00375575868784,35.619099322507914
736,2018-01-06 00:00:00+00:00,2019-01-05 00:00:00+00:00,365,15103.362973072813,15003.31125054157,36.22989830116939,35.83830211568389
737,2018-01-07 00:00:00+00:00,2019-01-06 00:00:00+00:00,365,15156.657433075567,15055.007362034827,35.64746073712106,35.24465741112161
738,2018-01-08 00:00:00+00:00,2019-01-07 00:00:00+00:00,365,15209.969238009318,15106.604215016714,34.472608400801505,34.05415779384649
739,2018-01-09 00:00:00+00:00,2019-01-08 00:00:00+00:00,365,15261.781387786272,15156.882554841675,34.356937987793565,33.93016238003464
740,2018-01-10 00:00:00+00:00,2019-01-09 00:00:00+00:00,365,15311.930732621775,15206.248644301982,34.560968066299665,34.1310058235764
741,2018-01-11 00:00:00+00:00,2019-01-10 00:00:00+00:00,365,15370.787479829569,15263.089940462789,34.239261253904125,33.79732805872759
742,2018-01-12 00:00:00+00:00,2019-01-11 00:00:00+00:00,365,15427.778501029567,15317.909729834695,34.473121973873916,34.02227920262999
743,2018-01-13 00:00:00+00:00,2019-01-12 00:00:00+00:00,365,15485.824754912672,15373.786794247853,34.7113128053211,34.25156883875709
744,2018-01-14 00:00:00+00:00,2019-01-13 00:00:00+00:00,365,15546.88058339567,15432.619739790875,34.19887775030045,33.7245119037496
745,2018-01-15 00:00:00+00:00,2019-01-14 00:00:00+00:00,365,15603.59765864116,15487.30818775806,34.30325919425323,33.819506051360776
746,2018-01-16 00:00:00+00:00,2019-01-15 00:00:00+00:00,365,15661.894505980605,15543.65186542031,33.228055554639035,32.726275008022185
747,2018-01-17 00:00:00+00:00,2019-01-16 00:00:00+00:00,365,15715.673244636846,15595.640531464265,33.456273773983796,32.94689678322784
748,2018-01-18 00:00:00+00:00,2019-01-17 00:00:00+00:00,365,15768.073656449122,15646.35468255806,33.67864285469376,33.16210996128671
749,2018-01-19 00:00:00+00:00,2019-01-18 00:00:00+00:00,365,15821.314391620373,15697.897727739246,33.90457797479869,33.380840676896234
750,2018-01-20 00:00:00+00:00,2019-01-19 00:00:00+00:00,365,15873.212304931138,15748.25125402192,34.124814627041495,33.59452348897215
751,2018-01-21 00:00:00+00:00,2019-01-20 00:00:00+00:00,365,15930.82487274901,15804.22445444096,32.131419638016986,31.57585245424955
752,2018-01-22 00:00:00+00:00,2019-01-21 00:00:00+00:00,365,15985.91681667501,15857.728080236939,32.3731824737508,31.810645191130487
753,2018-01-23 00:00:00+00:00,2019-01-22 00:00:00+00:00,365,16038.322766908008,15908.79847440249,32.60315822401064,32.034760051410096
754,2018-01-24 00:00:00+00:00,2019-01-23 00:00:00+00:00,365,16091.7339409454,15960.680360128004,32.83754525004292,32.262436022202955
755,2018-01-25 00:00:00+00:00,2019-01-24 00:00:00+00:00,365,16145.646975307442,16013.069840618447,33.074134615774675,32.49233949743709
756,2018-01-26 00:00:00+00:00,2019-01-25 00:00:00+00:00,365,16199.45288275793,16065.384594143792,33.31025387092266,32.72191504445339
757,2018-01-27 00:00:00+00:00,2019-01-26 00:00:00+00:00,365,16253.124451503096,16117.580877970704,33.54578360056049,32.95097070474577
758,2018-01-28 00:00:00+00:00,2019-01-27 00:00:00+00:00,365,16307.82603731189,16170.8260122841,33.785833407516556,33.184629090043
759,2018-01-29 00:00:00+00:00,2019-01-28 00:00:00+00:00,365,16365.578217370683,16226.998040860526,33.87628551502371,33.26664426495681
760,2018-01-30 00:00:00+00:00,2019-01-29 00:00:00+00:00,365,16423.26767944132,16283.067277267663,34.13007272079951,33.5133037817387
761,2018-01-31 00:00:00+00:00,2019-01-30 00:00:00+00:00,365,16477.166241629173,16335.250679296314,34.3671830179321,33.742868754497685
762,2018-02-01 00:00:00+00:00,2019-01-31 00:00:00+00:00,365,16531.942329419056,16388.330754503088,34.60815372149843,33.976378367615624
763,2018-02-02 00:00:00+00:00,2019-02-01 00:00:00+00:00,365,16582.942635268046,16437.5500526158,34.83251402319925,34.19290366859653
764,2018-02-03 00:00:00+00:00,2019-02-02 00:00:00+00:00,365,16632.71129486592,16485.506040183245,35.05145607259964,34.40387141986554
765,2018-02-04 00:00:00+00:00,2019-02-03 00:00:00+00:00,365,16684.942295588553,16535.777731439717,35.28123044130567,34.625026403733855
766,2018-02-05 00:00:00+00:00,2019-02-04 00:00:00+00:00,365,16734.093366647037,16582.882234850927,35.49745559815575,34.83224830997299
767,2018-02-06 00:00:00+00:00,2019-02-05 00:00:00+00:00,365,16776.37927663808,16622.84136295968,35.68347957125457,35.00803631533765
768,2018-02-07 00:00:00+00:00,2019-02-06 00:00:00+00:00,365,16824.637693709345,16668.795892212358,35.89577776895112,35.210199260755644
769,2018-02-08 00:00:00+00:00,2019-02-07 00:00:00+00:00,365,16872.74525006352,16714.429961768852,36.10741230090218,35.41095244141003
770,2018-02-09 00:00:00+00:00,2019-02-08 00:00:00+00:00,365,16917.13625973018,16756.934800879622,36.30269701843126,35.597939526445835
771,2018-02-10 00:00:00+00:00,2019-02-09 00:00:00+00:00,365,16962.999311390486,16800.956434400952,36.504457536062155,35.79159928620205
772,2018-02-11 00:00:00+00:00,2019-02-10 00:00:00+00:00,365,17007.585781118465,16844.064229964257,36.70060212055864,35.98123889438161
773,2018-02-12 00:00:00+00:00,2019-02-11 00:00:00+00:00,365,17052.18874762702,16886.529128096103,36.89681927761339,36.16805027125387
774,2018-02-13 00:00:00+00:00,2019-02-12 00:00:00+00:00,365,17099.40857508849,16932.132299709538,37.10454851686316,36.36866752582485
775,2018-02-14 00:00:00+00:00,2019-02-13 00:00:00+00:00,365,17145.716349581304,16976.6032895523,37.30826545705298,36.564304091762295
776,2018-02-15 00:00:00+00:00,2019-02-14 00:00:00+00:00,365,17195.416564526415,17024.58165184904,37.52690640506412,36.77537027383346
777,2018-02-16 00:00:00+00:00,2019-02-15 00:00:00+00:00,365,17246.805323810982,17074.324233560703,37.75297558926186,36.99419760152149
778,2018-02-17 00:00:00+00:00,2019-02-16 00:00:00+00:00,365,17297.845919087318,17123.863565180483,37.97751313201887,37.21213079237688
779,2018-02-18 00:00:00+00:00,2019-02-17 00:00:00+00:00,365,17349.482854346305,17174.774717387314,38.204674090776955,37.436098889801286
780,2018-02-19 00:00:00+00:00,2019-02-18 00:00:00+00:00,365,17394.09609593797,17219.427324210923,38.400936449928196,37.63253442429272
781,2018-02-20 00:00:00+00:00,2019-02-19 00:00:00+00:00,365,17439.291618793857,17265.1640165518,38.5997603780336,37.83373906260962
782,2018-02-21 00:00:00+00:00,2019-02-20 00:00:00+00:00,365,17483.525961004583,17310.48660269667,38.79435588483942,38.03312196692853
783,2018-02-22 00:00:00+00:00,2019-02-21 00:00:00+00:00,365,17526.31416461233,17354.680399191024,38.982589545615795,38.2275391052127
784,2018-02-23 00:00:00+00:00,2019-02-22 00:00:00+00:00,365,17566.449923658678,17396.335218122913,39.15915458495681,38.41078678554082
785,2018-02-24 00:00:00+00:00,2019-02-23 00:00:00+00:00,365,17604.495990285403,17436.02448029084,39.32652665939448,38.585387597948596
786,2018-02-25 00:00:00+00:00,2019-02-24 00:00:00+00:00,365,17647.168327348252,17480.71875587866,39.51425060062041,38.782006441468376
787,2018-02-26 00:00:00+00:00,2019-02-25 00:00:00+00:00,365,17688.220913763194,17523.8722300726,39.69484894253875,38.97184699886148
788,2018-02-27 00:00:00+00:00,2019-02-26 00:00:00+00:00,365,17731.5838875919,17569.47554141126,39.88561112972367,39.17246486811099
789,2018-02-28 00:00:00+00:00,2019-02-27 00:00:00+00:00,365,17775.626674294115,17615.870112583732,40.07936394645211,39.37656364383908
790,2018-03-01 00:00:00+00:00,2019-02-28 00:00:00+00:00,365,17818.886651033685,17661.521066256755,40.269673029334854,39.577391101018186
791,2018-03-02 00:00:00+00:00,2019-03-01 00:00:00+00:00,365,17863.17618226092,17708.337219671434,40.46451132339828,39.783344499330944
792,2018-03-03 00:00:00+00:00,2019-03-02 00:00:00+00:00,365,17907.740844246593,17755.37796126533,40.660559971379065,39.99028590488815
793,2018-03-04 00:00:00+00:00,2019-03-03 00:00:00+00:00,365,17953.6362548059,17803.83317528637,40.86246284212378,40.20344985078542
794,2018-03-05 00:00:00+00:00,2019-03-04 00:00:00+00:00,365,18001.2027492137,17854.01515778448,41.0717171369467,40.42421018831278
795,2018-03-06 00:00:00+00:00,2019-03-05 00:00:00+00:00,365,18046.342039426134,17901.620046434142,39.4018613886264,38.74494631930376
796,2018-03-07 00:00:00+00:00,2019-03-06 00:00:00+00:00,365,18089.516938608016,17947.08485393237,37.52199997568886,36.853260190164654
797,2018-03-08 00:00:00+00:00,2019-03-07 00:00:00+00:00,365,18130.724818176433,17990.471876695054,37.39076270674529,36.72882125181398
798,2018-03-09 00:00:00+00:00,2019-03-08 00:00:00+00:00,365,18170.57302919106,18032.469953564225,37.578831366816374,36.92703647506323
799,2018-03-10 00:00:00+00:00,2019-03-09 00:00:00+00:00,365,18209.050443954977,18073.004370327806,37.760430381010345,37.11834376975437
800,2018-03-11 00:00:00+00:00,2019-03-10 00:00:00+00:00,365,18246.100398468323,18112.002491097337,37.93529231642979,37.30240032164635
801,2018-03-12 00:00:00+00:00,2019-03-11 00:00:00+00:00,365,18286.394293934645,18154.33702835918,38.125464440508686,37.502203512174574
802,2018-03-13 00:00:00+00:00,2019-03-12 00:00:00+00:00,365,18325.403157737775,18195.385079625325,38.30957169550333,37.695934969712766
803,2018-03-14 00:00:00+00:00,2019-03-13 00:00:00+00:00,365,18364.634634944847,18236.60273197379,38.49472960254802,37.89046688095985
804,2018-03-15 00:00:00+00:00,2019-03-14 00:00:00+00:00,365,18400.504313570735,18274.373210250444,38.664021076985236,38.068729419198434
805,2018-03-16 00:00:00+00:00,2019-03-15 00:00:00+00:00,365,18435.79669449743,18311.453990929134,38.83058792208564,38.24373684259497
806,2018-03-17 00:00:00+00:00,2019-03-16 00:00:00+00:00,365,18470.17493020859,18347.416603958027,38.992840343491274,38.413466932673956
807,2018-03-18 00:00:00+00:00,2019-03-17 00:00:00+00:00,365,18502.927985297487,18381.716260052228,39.147422519879136,38.5753484876619
808,2018-03-19 00:00:00+00:00,2019-03-18 00:00:00+00:00,365,18537.16737639928,18417.280619626523,39.309019646630965,38.74319897030888
809,2018-03-20 00:00:00+00:00,2019-03-19 00:00:00+00:00,365,18571.816604604865,18453.747135365007,39.47255105130883,38.915307292810006
810,2018-03-21 00:00:00+00:00,2019-03-20 00:00:00+00:00,365,18607.162639026992,18490.920511535885,39.63937112085112,39.09075173231595
811,2018-03-22 00:00:00+00:00,2019-03-21 00:00:00+00:00,365,18643.310218052953,18528.968175731447,39.80997418129293,39.270322484475116
812,2018-03-23 00:00:00+00:00,2019-03-22 00:00:00+00:00,365,18678.848108344217,18566.285791209386,39.977699738818664,39.44644767959136
813,2018-03-24 00:00:00+00:00,2019-03-23 00:00:00+00:00,365,18714.679306608316,18603.858894256526,40.14680960033283,39.62377868052876
814,2018-03-25 00:00:00+00:00,2019-03-24 00:00:00+00:00,365,18750.25292678674,18641.041406894303,40.314703789569535,39.7992662407431
815,2018-03-26 00:00:00+00:00,2019-03-25 00:00:00+00:00,365,18786.268568309195,18678.683842285667,40.48468415431521,39.97692446442767
816,2018-03-27 00:00:00+00:00,2019-03-26 00:00:00+00:00,365,18821.204212462977,18715.085594383287,40.64956733520156,40.14872712675363
817,2018-03-28 00:00:00+00:00,2019-03-27 00:00:00+00:00,365,18852.990652799454,18748.161703651975,40.799587451294514,40.304833998107114
818,2018-03-29 00:00:00+00:00,2019-03-28 00:00:00+00:00,365,18885.56546586525,18781.93506482037,40.95332839196313,40.46423163778297
819,2018-03-30 00:00:00+00:00,2019-03-29 00:00:00+00:00,365,18912.99088314079,18810.388694205965,41.08276610943075,40.59852213204742
820,2018-03-31 00:00:00+00:00,2019-03-30 00:00:00+00:00,365,18938.975248524483,18837.243202225345,41.205402600657806,40.72526537124126
821,2018-04-01 00:00:00+00:00,2019-03-31 00:00:00+00:00,365,18965.44940146675,18864.58015723813,41.33035070607066,40.85428557989733
822,2018-04-02 00:00:00+00:00,2019-04-01 00:00:00+00:00,365,18990.702782949742,18890.519118576784,41.44953722654022,40.97670778100456
823,2018-04-03 00:00:00+00:00,2019-04-02 00:00:00+00:00,365,19007.319670939578,18907.435625966937,41.52796272618568,41.05654737221685
824,2018-04-04 00:00:00+00:00,2019-04-03 00:00:00+00:00,365,19025.5805469334,18925.749954999414,41.61414723466015,41.14298415905214
825,2018-04-05 00:00:00+00:00,2019-04-04 00:00:00+00:00,365,19041.03021263364,18941.128731321827,41.68706388142564,41.21556623445391
826,2018-04-06 00:00:00+00:00,2019-04-05 00:00:00+00:00,365,19055.261603530722,18955.262103762558,41.754230726531425,41.282270469086626
827,2018-04-07 00:00:00+00:00,2019-04-06 00:00:00+00:00,365,19069.075680733826,18968.129683314946,41.819428007000376,41.34300063446062
828,2018-04-08 00:00:00+00:00,2019-04-07 00:00:00+00:00,365,19082.56050135937,18981.143083823914,41.88307131950477,41.40441902023939
829,2018-04-09 00:00:00+00:00,2019-04-08 00:00:00+00:00,365,19094.94614098973,18993.915084698325,41.94152690860387,41.46469808998221
830,2018-04-10 00:00:00+00:00,2019-04-09 00:00:00+00:00,365,19106.579088823673,19005.979464940123,41.99643007379248,41.521637454859345
831,2018-04-11 00:00:00+00:00,2019-04-10 00:00:00+00:00,365,19117.663702146234,19017.36686804322,42.04874530506384,41.57538174070702
832,2018-04-12 00:00:00+00:00,2019-04-11 00:00:00+00:00,365,19132.026246298694,19032.16159932681,42.11653114450776,41.64520734185121
833,2018-04-13 00:00:00+00:00,2019-04-12 00:00:00+00:00,365,19150.789008121923,19051.401775555474,42.20508436648384,41.73601378135557
834,2018-04-14 00:00:00+00:00,2019-04-13 00:00:00+00:00,365,19170.11093501099,19070.79216544104,42.29627663854556,41.82752917316815
835,2018-04-15 00:00:00+00:00,2019-04-14 00:00:00+00:00,365,19188.48244769869,19089.70141401948,42.382983310857306,41.91677375786966
836,2018-04-16 00:00:00+00:00,2019-04-15 00:00:00+00:00,365,19209.698352136133,19111.18833262966,42.483114448947326,42.01818398154544
837,2018-04-17 00:00:00+00:00,2019-04-16 00:00:00+00:00,365,19227.44839499713,19129.76839596029,42.566888015992696,42.10587493493216
838,2018-04-18 00:00:00+00:00,2019-04-17 00:00:00+00:00,365,19244.47329095821,19147.455788440064,42.64723916074233,42.18935281559791
839,2018-04-19 00:00:00+00:00,2019-04-18 00:00:00+00:00,365,19262.078092972435,19165.795847649948,42.730327245284364,42.27591103925219
840,2018-04-20 00:00:00+00:00,2019-04-19 00:00:00+00:00,365,19279.99791680236,19184.470380931445,42.814902115036155,42.36404785549258
841,2018-04-21 00:00:00+00:00,2019-04-20 00:00:00+00:00,365,19299.444037221438,19205.033271632696,42.90668053413393,42.46109701285507
842,2018-04-22 00:00:00+00:00,2019-04-21 00:00:00+00:00,365,19319.753498567436,19225.85779598848,43.00253359967571,42.55938098326399
843,2018-04-23 00:00:00+00:00,2019-04-22 00:00:00+00:00,365,19338.957958167557,19245.61627083584,43.09317147004481,42.65263359850003
844,2018-04-24 00:00:00+00:00,2019-04-23 00:00:00+00:00,365,19357.000778731337,19264.349112424203,43.178326838402185,42.74104560815221
845,2018-04-25 00:00:00+00:00,2019-04-24 00:00:00+00:00,365,19378.34857977645,19286.401946869206,43.2790804791753,42.8451267430197
846,2018-04-26 00:00:00+00:00,2019-04-25 00:00:00+00:00,365,19400.349516310125,19308.894048909686,43.3829166753016,42.95128105673236
847,2018-04-27 00:00:00+00:00,2019-04-26 00:00:00+00:00,365,19423.422518851155,19332.519334445267,43.49181262222669,43.062783572939246
848,2018-04-28 00:00:00+00:00,2019-04-27 00:00:00+00:00,365,19445.12294929466,19354.886668651867,43.59423054194151,43.16834902911627
849,2018-04-29 00:00:00+00:00,2019-04-28 00:00:00+00:00,365,19468.244198006585,19378.771452856454,43.70335419275801,43.28107628203598
850,2018-04-30 00:00:00+00:00,2019-04-29 00:00:00+00:00,365,19491.52658502601,19402.827076254736,43.81323835614976,43.394609832087426
851,2018-05-01 00:00:00+00:00,2019-04-30 00:00:00+00:00,365,19513.09409840189,19425.16073445088,43.91502895699199,43.500016350083754
852,2018-05-02 00:00:00+00:00,2019-05-01 00:00:00+00:00,365,19533.588455232944,19446.506849989848,44.01175466010625,43.60076203589792
853,2018-05-03 00:00:00+00:00,2019-05-02 00:00:00+00:00,365,19553.78852216502,19467.54087640702,44.10709142490775,43.70003477772127
854,2018-05-04 00:00:00+00:00,2019-05-03 00:00:00+00:00,365,19573.276607806598,19487.861620708423,44.19906790416842,43.7959410945948
855,2018-05-05 00:00:00+00:00,2019-05-04 00:00:00+00:00,365,19591.624397741427,19507.05074970449,44.285662613954585,43.88650661024359
856,2018-05-06 00:00:00+00:00,2019-05-05 00:00:00+00:00,365,19610.56775506456,19526.910210173013,43.80839508619144,43.409540434293866
857,2018-05-07 00:00:00+00:00,2019-05-06 00:00:00+00:00,365,19629.292713520234,19546.4923432508,43.12430749169485,42.72409777735916
858,2018-05-08 00:00:00+00:00,2019-05-07 00:00:00+00:00,365,19646.127759867573,19564.18546117525,43.058324167670676,42.66123428764088
859,2018-05-09 00:00:00+00:00,2019-05-08 00:00:00+00:00,365,19661.71466426521,19580.63290527711,43.13385783094431,42.7409381000727
860,2018-05-10 00:00:00+00:00,2019-05-09 00:00:00+00:00,365,19675.70299315883,19595.698802659797,42.35174042497361,41.95824122585377
861,2018-05-11 00:00:00+00:00,2019-05-10 00:00:00+00:00,365,19687.46219752821,19608.478457899448,41.151086355870305,40.75411698584552
862,2018-05-12 00:00:00+00:00,2019-05-11 00:00:00+00:00,365,19691.27104869461,19613.34119110492,41.17022950172729,40.77855690406473
863,2018-05-13 00:00:00+00:00,2019-05-12 00:00:00+00:00,365,19697.215471589287,19620.51749378501,41.200105952535424,40.8146247373607
864,2018-05-14 00:00:00+00:00,2019-05-13 00:00:00+00:00,365,19699.129487956307,19624.140920983584,41.11254286518833,40.735030070886516
865,2018-05-15 00:00:00+00:00,2019-05-14 00:00:00+00:00,365,19700.14528086268,19626.982653873623,40.469467364653816,40.09709229762129
866,2018-05-16 00:00:00+00:00,2019-05-15 00:00:00+00:00,365,19699.224195663577,19628.05622342357,40.464779326828044,40.102556433472856
867,2018-05-17 00:00:00+00:00,2019-05-16 00:00:00+00:00,365,19699.241763254515,19630.00487419411,40.46486874041422,40.112474461175864
868,2018-05-18 00:00:00+00:00,2019-05-17 00:00:00+00:00,365,19700.680773506356,19633.365791344833,40.472192856032294,40.129580486489566
869,2018-05-19 00:00:00+00:00,2019-05-18 00:00:00+00:00,365,19703.127512010968,19637.732774248056,40.48464599573163,40.15180707427407
870,2018-05-20 00:00:00+00:00,2019-05-19 00:00:00+00:00,365,19700.8742056567,19637.77222378845,40.47317736565031,40.15200786019243
871,2018-05-21 00:00:00+00:00,2019-05-20 00:00:00+00:00,365,19700.718282035938,19639.91101364151,39.99031486072687,39.67831840952953
